CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe ns3Visualizer.py
MEM 27200.335938 1683207691.2228
MEM 27199.347656 1683207691.3298
MEM 27198.351562 1683207691.4408
MEM 27195.363281 1683207691.5528
MEM 27187.394531 1683207691.6648
MEM 27186.398438 1683207691.7769
MEM 27180.421875 1683207691.8889
MEM 27113.683594 1683207691.9989
MEM 26945.523438 1683207692.1089
MEM 26945.523438 1683207692.2209
MEM 26945.523438 1683207692.3330
MEM 26947.195312 1683207692.4425
MEM 26947.746094 1683207692.5545
MEM 26948.015625 1683207692.6677
MEM 26948.343750 1683207692.7767
MEM 26948.753906 1683207692.8849
MEM 26949.480469 1683207692.9950
MEM 26981.300781 1683207693.1015
MEM 27015.175781 1683207693.2123
MEM 27043.980469 1683207693.3205
MEM 27097.093750 1683207693.4294
MEM 27012.847656 1683207693.5408
MEM 27007.867188 1683207693.6508
MEM 27023.328125 1683207693.7604
MEM 27023.507812 1683207693.8684
MEM 27021.828125 1683207693.9782
